mag,mag_error,time
1.7293653713322534,0.003723740324074899,2019-08-11T03:23:46.806
1.6964914242769389,0.003821128401517725,2019-09-19T21:09:03.650
1.6875855809429758,0.0022926570920092145,2019-08-12T08:27:39.630
6.19998720647779,0.24264416988561008,2019-08-27T20:55:11.632
1.6879622750155505,0.06656234288660517,2019-08-30T04:54:37.847
1.1940455109957089,0.002827622742869038,2019-09-08T20:21:04.870
1.793874587940751,0.004095699556880519,2019-08-21T00:35:14.276
1.7872522220127092,0.00491433878685614,2019-09-05T07:45:32.730
1.7007470577088961,0.01863516577670827,2019-09-20T08:24:04.053
1.7329954055517423,0.0034988831947793306,2019-08-19T11:46:33.147
1.727900822152371,0.003945622578395971,2019-09-24T20:34:05.109
1.7971123797462578,0.004584098234601696,2019-09-26T20:10:53.247
1.601706109032726,0.003966441043195436,2019-09-14T20:31:22.734
1.6900695582856748,0.004254449173154733,2019-08-25T23:45:40.829
9.925264006583397,10.761809081958246,2019-08-10T08:28:48.899
1.7332003259223665,0.003926742113347825,2019-09-21T00:07:01.800
1.7195830657191493,0.0028942022489581954,2019-09-30T04:55:14.800
1.7858253039386973,0.005871302185461951,2019-08-25T00:24:10.839
1.6747105928301949,0.0025502665415124107,2019-09-22T05:16:33.537
1.7223631218708881,0.002845819222351922,2019-08-06T10:08:46.344
1.672560635265878,0.002616776331389461,2019-08-08T05:00:35.000
1.733155574403387,0.005031980843106178,2019-09-20T05:13:26.476
1.3479798688937699,0.0271955670292236,2019-09-23T20:33:07.797
1.78088917871281,0.004313654736354178,2019-09-19T21:03:23.154
1.7174127087779887,0.004528663763723355,2019-09-09T20:22:44.338
1.675402175662704,0.0025970381173993015,2019-09-04T04:40:51.077
1.7521678328349886,0.006280182829994203,2019-08-08T21:00:09.711
1.7247838188533464,0.0022213589440721097,2019-09-26T08:15:54.429
1.730074448988434,0.004102775552300724,2019-08-14T23:45:35.128
1.7165197591836439,0.007025363392570763,2019-09-04T21:09:47.929
1.7534764376482403,0.005155962421515602,2019-08-24T20:43:01.771
1.3603232666568061,0.0017721900957404686,2019-09-30T08:38:28.754
3.693185729600202,0.020568206484130016,2019-08-27T07:47:49.315
1.728540577738455,0.004981888039717402,2019-09-20T05:14:39.655
1.6753696912774316,0.0025996465859343108,2019-08-08T05:01:43.458
1.3616392238156205,0.0029818214964697745,2019-08-12T03:10:01.319
1.7188473404773656,0.003369630116905209,2019-09-30T04:58:41.121
1.6633616690456083,0.002527247326508831,2019-09-22T05:17:48.231
5.3801805560218625,0.2374155942227026,2019-09-22T08:19:47.078
6.824767318598212,0.40876591392290845,2019-08-19T00:18:21.604
1.7713042599536042,0.0041545290280907395,2019-08-24T00:27:43.542
1.7658604312002453,0.0039867907794130485,2019-08-04T04:25:32.242
1.7207594431845727,0.003022976207480978,2019-09-03T07:46:42.219
1.680610303092834,0.0025926369954889414,2019-09-04T04:44:16.595
1.7699694301095725,0.005485478075263617,2019-09-23T20:03:20.676
1.731192657099104,0.004449261151779379,2019-09-12T07:51:14.158
1.7080252386969903,0.004690503278211556,2019-09-13T20:17:37.826
1.6607842766821914,0.0027659480847391474,2019-08-07T05:02:44.854
1.7454950519453671,0.0026571795805825893,2019-08-18T11:55:43.347
5.529337001150318,0.157516571737945,2019-08-27T20:53:58.102
5.747129430186738,0.19038259436803404,2019-09-15T23:46:52.099
1.7321782173200049,0.005343961834409701,2019-08-10T08:25:05.798
1.7891291616593676,0.008491536471014846,2019-08-30T07:45:34.264
1.6617589215200343,0.0024667682531534472,2019-08-03T05:06:24.827
1.7360505104397106,0.004150652630527386,2019-09-10T00:18:33.468
1.696988471459301,0.07318713247257035,2019-09-16T20:17:22.876
1.73876807015413,0.004060792519829377,2019-09-24T20:32:51.457
1.749434670990098,0.002215094361065515,2019-08-23T07:44:39.114
4.155026572510298,0.05138880547647342,2019-09-30T00:17:05.127
1.7565277310023077,0.0038412174282133316,2019-09-03T23:44:27.051
1.682907988169486,0.002671765974691723,2019-09-23T05:11:03.297
1.7688234812273773,0.004884856787614571,2019-08-26T20:37:02.712
1.7859357181391537,0.004538509145811117,2019-09-26T00:29:48.996
1.7039469063837647,0.0450659943988913,2019-09-24T04:43:37.420
1.7220440146552924,0.006760178931260925,2019-09-13T07:48:04.218
1.7966176218691974,0.004173297970421983,2019-08-22T00:40:35.283
1.5761167516340224,0.02218559500158389,2019-09-29T05:13:44.586
1.7491082006598218,0.01731600913077522,2019-08-29T07:45:32.497
1.779260454565673,0.004391736853658946,2019-09-04T20:35:17.297
1.71961341552427,0.0022583780220261215,2019-09-22T05:18:08.363
1.754402677951667,0.0025812899944387202,2019-08-21T11:46:46.456
1.7252587299892799,0.004649495625618291,2019-09-20T05:15:54.927
4.677457075557082,0.050510594169423766,2019-08-27T04:48:56.212
1.6988988547141446,0.0028821651313784453,2019-08-13T08:47:51.317
1.7257938615488815,0.002391849205972533,2019-08-18T08:56:31.719
1.7644930150819498,0.003964687829144366,2019-09-02T20:52:46.905
1.7199246556351522,0.0044402030597963955,2019-09-13T23:45:42.009
1.7795879284526084,0.004507828428946058,2019-08-19T20:52:46.838
1.7805405878949827,0.004908218687838511,2019-09-28T20:18:54.987
1.724992626882763,0.004084221021164152,2019-08-22T20:58:12.392
1.8153714048353091,0.0037793746051525638,2019-08-05T21:45:59.871
1.7663412832519363,0.0044075997353753265,2019-09-06T20:21:35.605
1.7268621784658915,0.0041193801803582775,2019-09-25T20:52:29.855
1.7094725532062416,0.003947497993900286,2019-09-08T23:45:37.440
5.1857840394440355,0.10001724188975405,2019-08-30T00:21:48.519
1.6547199782410669,0.004168296197844089,2019-09-11T20:23:51.089
1.7419918959540048,0.002473307858332427,2019-09-01T07:54:00.713
1.6989764052847196,0.0022349584472665094,2019-09-26T08:43:22.139
1.7364847593544042,0.004295441923325876,2019-09-27T20:31:50.686
1.7627804250551105,0.005322398549294206,2019-08-24T20:39:22.159
4.323554982680214,0.035133338830411705,2019-09-22T00:08:48.128
1.7715676587507456,0.004401639361999952,2019-09-20T00:11:07.531
1.726758048804406,0.0032513119454411466,2019-09-13T07:44:24.544
3.707051499119789,0.021147571783758458,2019-08-25T07:44:25.950
1.7510748290178402,0.0025249053935718895,2019-09-29T08:22:17.397
1.4443225254903584,0.07155973386424581,2019-08-16T11:46:54.678
1.7405184321492992,0.0040387196362632995,2019-09-04T21:02:24.531
1.7515629716402117,0.004607869808553423,2019-09-12T20:28:58.613
1.6883007481091195,0.00392552079120534,2019-09-17T20:21:04.840
1.6289361908203492,0.005477485894899455,2019-09-17T20:46:40.139
1.7940302064227112,0.004398917258860229,2019-09-24T20:16:17.837
1.328049904844324,0.005143883377748551,2019-09-30T00:13:55.743
1.7002202241619138,0.004448963868434853,2019-09-30T20:08:59.367
1.353201199593416,0.0017860406759794014,2019-09-30T08:55:45.382
1.710898185673157,0.004188787498177216,2019-09-10T23:44:24.485
1.7483333855234005,0.0024973756143103452,2019-09-25T08:22:42.719
1.7050554895794559,0.0037185053986641048,2019-09-05T20:42:04.251
1.6808950379883463,0.005084806270393745,2019-09-15T23:45:38.646
1.7862625525841427,0.004034599661217214,2019-08-02T04:38:31.788
1.720949297573629,0.004698664886871712,2019-08-09T20:54:22.007
5.236553076207815,0.09357577147203552,2019-08-18T23:44:21.814
1.764821469681186,0.003522269871028599,2019-08-04T09:57:23.539
4.6173807226359855,0.04993527646826306,2019-08-26T04:55:19.447
1.710988846721655,0.0026163342999206106,2019-09-26T04:53:44.785
1.7308571611329313,0.0028241405474120117,2019-09-25T05:07:26.303
1.7692068719723437,0.0063700739963167986,2019-08-21T07:44:37.991
4.938971375686659,0.06480196911275064,2019-08-26T07:45:34.957
1.7394380091183628,0.004011573797384503,2019-09-25T00:07:44.694
3.7136610536037367,0.02071012632606259,2019-08-22T04:54:18.541
1.7618536219635015,0.0022505775635897176,2019-09-25T08:15:32.494
1.7195838578493081,0.003985815751609384,2019-09-24T00:11:03.529
1.7397798666198696,0.0028652449543900894,2019-08-06T10:06:29.362
1.7750199350151288,0.005452604121243297,2019-09-29T00:31:33.241
8.027435580873426,7.267852426357452,2019-08-20T04:54:39.394
1.6998934513214508,0.0047490482099919774,2019-09-29T04:13:39.672
1.679190629474613,0.002841490300430095,2019-09-14T08:43:18.882
1.7687458843046748,0.004639658275382091,2019-08-07T21:29:06.029
1.7515115544967585,0.004921359289646775,2019-09-30T20:03:18.756
3.4732727753867403,0.041211511135556156,2019-08-22T07:44:24.299
1.6293342835772666,0.0041085449568128065,2019-09-12T20:49:58.545
1.7811102527774008,0.004519227174095529,2019-08-12T22:55:19.170
1.7517612891601697,0.007290131523490637,2019-08-16T20:56:36.461
1.7322882702030142,0.004657686443824748,2019-08-13T21:05:13.421
1.562420009671774,0.043143745475348216,2019-08-30T04:56:54.828
1.7400513624688134,0.008899079325367548,2019-09-18T07:44:23.387
1.7207411364110623,0.002539123089771895,2019-09-23T09:11:34.973
1.763943750870439,0.005832148773891317,2019-08-15T20:54:09.044
1.7164607451709735,0.0042108414747867515,2019-08-28T20:41:42.962
1.7418141106148468,0.00468332024378388,2019-09-15T00:17:44.670
1.6334700608393469,0.00420505706651162,2019-08-31T00:37:38.807
1.7712564043918935,0.0053691476437842025,2019-09-07T23:45:41.955
1.7266677618752393,0.003256572778565063,2019-08-22T11:53:45.842
1.7077179728197347,0.002364597809517876,2019-09-22T08:04:34.839
5.668851451191328,0.12062759683645438,2019-09-06T23:46:51.637
1.7719388113725305,0.004010796594486337,2019-08-06T21:02:54.922
1.7025204034243089,0.004254962019914492,2019-08-25T23:48:07.319
1.715723299012346,0.0024632798427418013,2019-08-24T08:12:57.657
3.6548117597006105,0.019600846661920145,2019-08-22T04:57:45.100
1.7735495424269931,0.005803886797819357,2019-08-17T07:45:38.472
1.727344279085667,0.0036415431733313477,2019-09-26T05:11:07.601
1.7560548877987614,0.004145907402983921,2019-08-29T00:16:04.193
1.6977730489893421,0.0037714533901551123,2019-09-19T21:07:47.657
1.81869318854325,0.003963593189080951,2019-09-01T23:48:18.039
1.7487044372760785,0.004854871669700334,2019-08-07T08:27:24.972
1.7327791317182157,0.004264947430930243,2019-09-21T20:07:04.200
1.8848418988019855,0.09062677538604783,2019-09-20T08:20:24.354
1.659468710400784,0.003711169576158852,2019-09-05T20:44:32.087
1.7286687733959312,0.004247067541328091,2019-09-11T23:45:42.745
1.706756532313337,0.002609614716445458,2019-09-26T04:50:18.973
1.7080041822184402,0.019567014851184204,2019-08-20T07:44:24.462
1.6613416564567114,0.0026618043417385596,2019-09-03T04:55:01.305
4.678816774861664,0.05447100959634174,2019-09-23T00:04:43.015
1.5256281066869164,0.02647167581360117,2019-08-16T04:51:38.526
1.7955430713648575,0.004055542679081873,2019-08-02T04:42:15.117
1.7042974456642916,0.004620996939073195,2019-09-24T04:21:06.728
1.757908552845434,0.0038678060962760727,2019-08-04T22:15:50.872
1.7571957943532528,0.0022847793010515953,2019-09-07T07:48:17.531
1.404333659841031,0.0030300163640000935,2019-09-20T21:02:00.769
1.7491024042879744,0.003831208814392125,2019-08-02T22:28:59.917
1.7448049857666366,0.004264676270026691,2019-08-28T20:40:29.742
1.7346846969073422,0.0022493087593899973,2019-09-27T08:28:59.171
1.7779861885994706,0.00586710040486657,2019-08-25T00:20:25.432
1.7408702263651499,0.004387083188238391,2019-08-14T03:01:30.157
1.7505841983695145,0.0025576571869841565,2019-09-23T09:10:20.567
1.7221425518465452,0.00411456325175094,2019-09-25T20:31:26.782
1.7560858782365738,0.004544695314640845,2019-08-13T03:18:40.296
1.7696094467749823,0.0040817690075957,2019-08-21T20:58:59.960
1.7330427580854764,0.0037877033304822023,2019-09-04T21:08:34.956
1.7425482507603895,0.003420953449027729,2019-08-22T11:50:06.192
1.72294863569139,0.002997901908370757,2019-08-05T08:26:17.451
1.8015255685728562,0.004012938730505018,2019-09-02T23:44:27.344
2.0877232695993087,0.18023759985679594,2019-09-21T04:44:05.971
1.703764599775635,0.0024650267608292307,2019-08-24T08:09:16.322
1.7185038740790652,0.0038442960985552665,2019-09-06T23:44:23.610
1.7794135917097798,0.004420601624579281,2019-09-20T00:07:23.252
1.331625833601203,0.004038022872188154,2019-08-16T00:29:31.757
1.7576322522910033,0.004394198102400816,2019-09-27T20:09:44.927
1.7385752275421407,0.0025891651112170846,2019-08-23T11:45:57.647
1.772257433799517,0.004719457161039833,2019-08-25T20:41:52.460
1.7495155011673234,0.003969961672453768,2019-09-23T00:03:19.665
4.307122743362532,0.0696140089481549,2019-08-15T08:51:18.138
1.7818636349678787,0.003843219122960361,2019-08-03T23:00:30.220
1.677183515217127,0.0053753967016878495,2019-08-16T23:48:18.218
1.6942948328216296,0.004418920136843281,2019-09-30T20:07:46.087
1.7646355502923985,0.004152028076901983,2019-08-09T02:26:28.243
0.19350609431459276,0.005168060217064561,2019-08-12T22:59:03.743
1.7754867280602138,0.004450244031553378,2019-09-25T00:29:55.704
3.192631458330407,0.0876239666745318,2019-08-25T04:37:18.167
1.7656430737731093,0.004783919147017857,2019-08-27T00:00:27.204
1.6503946441631712,0.017818491696438184,2019-08-26T04:02:32.342
1.6850473462668472,0.0027521750746604275,2019-08-03T08:26:17.801
1.7007469397450414,0.004343769397027575,2019-09-29T04:10:14.370
1.7550358466894664,0.00417010940435051,2019-08-10T03:01:00.958
1.7309336124984505,0.00231065434313665,2019-09-23T09:11:33.996
1.7592594084824977,0.00436013801510085,2019-09-18T23:44:38.941
1.728299227680484,0.0022562333196415457,2019-09-27T08:47:27.695
1.7225542421543807,0.003932671978603709,2019-09-20T00:06:27.196
1.6974589572951508,0.003948998369149064,2019-08-28T00:36:39.676
1.7324173506254823,0.004093881107127698,2019-09-25T21:16:30.512
2.103568875587415,0.0062489103061423275,2019-09-12T23:48:08.834
